Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count,sentiment_transformer
Quality Improvement Programme (QIP),1721580187454750877,Mon Nov 06 17:27:56 +0000 2023,https://twitter.com/RCollEM/status/1721580187454750877,ℹ️ If this is important support for your trust - register your ED for our new RCEM Quality Improvement Programme (QIP) on TCM #TimeCritMedsQIP led by @jonny_acheson &amp; join us in making A&amp;E visits safer for thousands of people every year. 📑See Info Pack: https://t.co/NIIfixYXPy https://t.co/WIngfQGBXm,['TimeCritMedsQIP'],2619,21,8,0,en,['https://pbs.twimg.com/media/F-RGeS7W8AAFMaH.png'],[],['jonny_acheson'],3017428265,The Royal College of Emergency Medicine. The membership body representing Emergency Department (A&E) staff and their patients. #ResuscitateEmergencyCare,RCollEM,32319,0
Quality Improvement Programme (QIP),1716404918985081342,Mon Oct 23 10:43:16 +0000 2023,https://twitter.com/NgProductivity/status/1716404918985081342,"While expressing his appreciation for their visit, the DG assured the Centre's willingness to partner in the areas of Trainings, Productivity Sensitisation Lectures, Research, Productivity and Quality Improvement Programme (P&amp;QIP), and, Building technology content into surveying. https://t.co/nXToI6FfGE",[],24,1,0,0,en,"['https://pbs.twimg.com/media/F9HlLIWWAAALACr.jpg', 'https://pbs.twimg.com/media/F9HlLYBW4AEQFSd.jpg']",[],[],1274378451907162112,The official account of the National Productivity Centre (NPC).,NgProductivity,223,2
Quality Improvement Programme (QIP),1696894671207666083,Wed Aug 30 14:36:31 +0000 2023,https://twitter.com/CoolAcademic_/status/1696894671207666083,1st day of the Quality Improvement Plan for the department went so well… I was so nervous coz wasnt sure if they will buy into the programme i designed for the 3 days and also how I want the QIP to be developed… 🥲🥲🕺🏽🕺🏽,[],287,2,0,0,en,[],[],[],87436806,University Academic /SADSA NEC Member /2019 M&G 200Young SAn,CoolAcademic_,3888,0
Quality Improvement Programme (QIP),1668181831982673920,Mon Jun 12 09:01:56 +0000 2023,https://twitter.com/THKerala/status/1668181831982673920,"Higher secondary schools in #Kerala are not bound by the decisions of the Quality Improvement Programme (QIP) monitoring committee of the General Education department, an RTI query has revealed.
https://t.co/ndYIyLq0ZN",['Kerala'],92,0,0,0,en,[],[],[],2318873274,The official account of The Hindu's reporters across Kerala. Follow us for latest updates on the State.,THKerala,23322,0
Quality Improvement Programme (QIP),1637026622401548291,Sat Mar 18 09:42:15 +0000 2023,https://twitter.com/ProfPal/status/1637026622401548291,"Dear all,

AICTE  Quality Improvement Programme (#QIP) for #PhD / #MTech / #ME

Please find attached herewith notification inviting #Onlineapplications for 

PhD/MTech in #IISc / #IITs / #IIMs / #NITs etc 

Apply online on 

Last d…https://t.co/CBmyslsFgo https://t.co/uIiAZAu9aL","['QIP', 'PhD', 'MTech', 'ME', 'Onlineapplications', 'IISc', 'IITs', 'IIMs', 'NITs']",38,1,1,0,en,[],[],[],1231463342834798593,Professor-Trainer-Keynote Speaker-Coach-Entrepreneur-Consultant (https://t.co/qi5rFYZpHu) Editor in Chief @ IJARMET (https://t.co/9YkuuExpLw),ProfPal,49,0
Quality Improvement Programme (QIP),1633746713906233344,Thu Mar 09 08:29:04 +0000 2023,https://twitter.com/nitcofficial/status/1633746713906233344,"The department of Architecture and Planning, NIT Calicut is seeking applications for PhD Admissions under the Quality Improvement Programme (QIP). Kindly pass the information to relevant faculty members of Engineering/ Architecture Colleges who wish to do a PhD under QIP https://t.co/bjcK2L7Qpu",[],847,6,3,0,en,['https://pbs.twimg.com/media/Fqw75etXsAAdtDD.jpg'],[],[],1153150768649658369,The Official X account of National Institute of Technology Calicut,nitcofficial,7396,0
Quality Improvement Programme (QIP),1631266719527305219,Thu Mar 02 12:14:28 +0000 2023,https://twitter.com/AICTE_INDIA/status/1631266719527305219,"Management faculty from AICTE approved institutions  is also eligible to apply for PhD under Quality Improvement Programme (QIP) scheme at different IIMs, IITs, NITs etc.  Last date 25th April 2023 . For details visit https://t.co/7qxU4uAjBu https://t.co/168wJLNdD5",[],1513,10,5,1,en,['https://pbs.twimg.com/media/FqNcy8uWAAU3Ern.jpg'],[],[],872313562684956672,Official twitter account of All India Council For Technical Education.,AICTE_INDIA,167962,2
Quality Improvement Programme (QIP),1628402079193780226,Wed Feb 22 14:31:24 +0000 2023,https://twitter.com/dramitks/status/1628402079193780226,"Hon'ble Chairman  AICTE launched AICTE Quality Improvement Programme (QIP) Admission Portal for 2023 batch admission. Engg /Mgmt Faculty from AICTE-approved institutions may apply online for Ph.D. / MTech /ME in IISc, IITs, NITs, IIMs etc online on https://t.co/tHCrT6YSEt https://t.co/z6EM6j5bmE",[],149,5,0,0,en,"['https://pbs.twimg.com/media/Fpk-qljaAAEFlqb.jpg', 'https://pbs.twimg.com/media/Fpk-qlkaIAEFbMo.jpg', 'https://pbs.twimg.com/media/Fpk-qlgaMAAQ82A.jpg']",[],[],132836702,"Regional Director (I/C), IGNOU Regional Centre Delhi 2,
Former Director, All India Council of Technical Education (AICTE), New Delhi. Views are personal",dramitks,372,0
Quality Improvement Programme (QIP),1559963302608146434,Wed Aug 17 18:00:08 +0000 2022,https://twitter.com/IITPAT/status/1559963302608146434,"IIT Patna has signed two new #MoUs with Teamlease Edtech Ltd. along with Microtek Educational Society for the implementation of its prestigious Hybrid Educational Program under Quality Improvement Programme (#QIP), Continuing Education Programme (#CEP) &amp; CET on 17th Aug 2022. https://t.co/IFqhsczMQF","['MoUs', 'QIP', 'CEP']",0,44,3,5,en,"['https://pbs.twimg.com/media/FaYaCJTaIAA66QE.jpg', 'https://pbs.twimg.com/media/FaYaCJNaIAAxJtS.jpg', 'https://pbs.twimg.com/media/FaYaCJWaQAEYCsa.jpg']",[],[],860417458514968577,"Indian Institute of Technology Patna is one of the second generation IITs established by an Act of the Indian Parliament on August 06, 2008.",IITPAT,23633,0
Quality Improvement Programme (QIP),1543814807437971456,Mon Jul 04 04:31:47 +0000 2022,https://twitter.com/Dharm_GoR/status/1543814807437971456,@DrishtiVideos Is that QIP ( Quality improvement Programme) for CSE Mains??,[],0,0,0,0,en,[],[],[],777767481138118656,"Son of Farmer, Public Servant, Ph.D (PSIR), Double JRF, SET, Humble Villager, Avid Lerner,
 Travel Junkie, Views are Personal.",Dharm_GoR,257,0
Quality Improvement Programme (QIP),1535905757916430337,Sun Jun 12 08:44:03 +0000 2022,https://twitter.com/IPS_Infection/status/1535905757916430337,"Free registration open for #IPS @IPSRnD QIP Webinar

⏰Tues 21st June 1-2pm
🎙️‘Delivering the Quality Improvement Programme for Surgical Site Infections’ - @DrSteveFeast @melissa_rochon Anna Thompson @lilian_chiwera @cTodBrindle

https://t.co/j6498OC9IJ

#IPSEvents #SSI #IPC https://t.co/PlUeayC45O","['IPS', 'IPSEvents', 'SSI', 'IPC']",0,6,5,1,en,['https://pbs.twimg.com/media/FVCiJYIX0AASm7b.jpg'],[],"['IPSRnD', 'DrSteveFeast', 'melissa_rochon', 'lilian_chiwera', 'cTodBrindle']",358083739,"Infection Prevention Society. Our mission is to  inform, promote and sustain evidence-based infection prevention policy and practice. Registered charity.",IPS_Infection,12838,0
Quality Improvement Programme (QIP),1526959339059412992,Wed May 18 16:14:10 +0000 2022,https://twitter.com/dramitks/status/1526959339059412992,#AICTE Launched new portal of QUALITY IMPROVEMENT PROGRAMME (QIP) https://t.co/U31Q4nrHU6 . It will facilitate smooth Disbursement of #Scholarship to students every month through #DBT mode. https://t.co/T2NnXT8wBD,"['AICTE', 'Scholarship', 'DBT']",0,9,5,4,en,"['https://pbs.twimg.com/media/FTDZaqfagAElza3.jpg', 'https://pbs.twimg.com/media/FTDZa-4aUAAPArp.jpg', 'https://pbs.twimg.com/media/FTDZbPXaUAAO7_5.jpg']",[],[],132836702,"Regional Director (I/C), IGNOU Regional Centre Delhi 2,
Former Director, All India Council of Technical Education (AICTE), New Delhi. Views are personal",dramitks,372,0
Quality Improvement Programme (QIP),1526815417620381696,Wed May 18 06:42:17 +0000 2022,https://twitter.com/AICTE_INDIA/status/1526815417620381696,"#AICTEdge

Launch of the Online portal for #Quality Improvement Programme (QIP)

Date: 18th May, 2022
Time: 3 PM

#LIVE on https://t.co/nDDTkIMZir

@adsahasrabudhe @drmppoonia @ms_aicte

@PIBHRD @PIB_India @PIBHindi @AmritMahotsav

#AICTE #QIP #AmritMahotsav #AzadiKaAmritMahotsav https://t.co/BKEFfEMdBY","['AICTEdge', 'Quality', 'LIVE', 'AICTE', 'QIP', 'AmritMahotsav', 'AzadiKaAmritMahotsav']",0,16,6,1,en,['https://pbs.twimg.com/media/FTBUJvUakAAhMb3.jpg'],[],"['adsahasrabudhe', 'drmppoonia', 'ms_aicte', 'PIBHRD', 'PIB_India', 'PIBHindi', 'AmritMahotsav']",872313562684956672,Official twitter account of All India Council For Technical Education.,AICTE_INDIA,167962,0
Quality Improvement Programme (QIP),1518164175071363073,Sun Apr 24 09:45:20 +0000 2022,https://twitter.com/dramitks/status/1518164175071363073,"Applications are invited from Regular Teachers of AICTE approved Diploma Level Engg Ins for admission to Master Degree Programme under Quality Improvement Programme (QIP) - Poly scheme for the year 2022-2023. For further details please visit https://t.co/tSweY09fw8
@AICTE_INDIA",[],0,1,0,1,en,[],[],['AICTE_INDIA'],132836702,"Regional Director (I/C), IGNOU Regional Centre Delhi 2,
Former Director, All India Council of Technical Education (AICTE), New Delhi. Views are personal",dramitks,372,2
Quality Improvement Programme (QIP),1505975115619594242,Mon Mar 21 18:30:21 +0000 2022,https://twitter.com/ProfPal/status/1505975115619594242,"Applications invited from @AICTE_INDIA for admission to Master Degree and Advance admission to PhD under Quality Improvement Programme (QIP) for 2022-2023. 
For further details visit https://t.co/ouL6G9vDEx
Contact: +91-3222-282111/282112
Email:qip@iitkgp.ac.in @PaltinumIndia",[],0,2,1,0,en,[],[],"['AICTE_INDIA', 'PaltinumIndia']",1231463342834798593,Professor-Trainer-Keynote Speaker-Coach-Entrepreneur-Consultant (https://t.co/qi5rFYZpHu) Editor in Chief @ IJARMET (https://t.co/9YkuuExpLw),ProfPal,49,0
Quality Improvement Programme (QIP),1505628118060761088,Sun Mar 20 19:31:31 +0000 2022,https://twitter.com/AICTE_INDIA/status/1505628118060761088,"#AICTEdge

Applications are invited from Regular #Teachers of #AICTE approved Degree Level #Engineering Institutions for admission to Master Degree &amp; Advance admission to Ph.D Programme under Quality Improvement Programme(#QIP) for year 2022-2023
 
Details:https://t.co/hTuuhJXkiz https://t.co/hpVA5MwKuY","['AICTEdge', 'Teachers', 'AICTE', 'Engineering', 'QIP']",0,44,14,5,en,['https://pbs.twimg.com/media/FOUPvM7acAIJo7i.jpg'],[],[],872313562684956672,Official twitter account of All India Council For Technical Education.,AICTE_INDIA,167962,0
Quality Improvement Programme (QIP),1505471896401297409,Sun Mar 20 09:10:45 +0000 2022,https://twitter.com/dramitks/status/1505471896401297409,Applications invited from Regular Teachers of AICTE approved Degree Level Engg Ins for the admission to Master Degree and Advance admission to Ph.D Programme under Quality Improvement Programme (QIP) for year 2022-2023.  For details visit https://t.co/itiwWcA3ta @AICTE_INDIA,[],0,18,5,1,en,[],[],['AICTE_INDIA'],132836702,"Regional Director (I/C), IGNOU Regional Centre Delhi 2,
Former Director, All India Council of Technical Education (AICTE), New Delhi. Views are personal",dramitks,372,0
Quality Improvement Programme (QIP),1427650181730734080,Tue Aug 17 15:15:02 +0000 2021,https://twitter.com/dktestei/status/1427650181730734080,"We are proudly announcing that AICTE has granted approval for starting prestigious Quality Improvement Programme (QIP) Centre (Minor) to our institute in Ph .D programs of Textile Technology, Computer Science &amp; Engg, Electronics &amp; Telecommunication Engg and Mechanical Engg https://t.co/2HR9FDHhie",[],0,13,5,1,en,['https://pbs.twimg.com/media/E9AIPiPVUAADtiA.jpg'],[],[],2995675705,"The DKTE's Textile & Engineering Institute enjoys a unique and prominent place amongst the institutions that are engaged in education, training & research",dktestei,1584,2
Quality,1782028323805429926,Sun Apr 21 12:47:15 +0000 2024,https://twitter.com/RobM91837331/status/1782028323805429926,@xmailroger2024 @brianlilley @PierrePoilievre @JustinTrudeau What quality of living are you talking about? We don't have quality of living. These liberals are taxing us to death and spending our money on nonsense.,[],0,0,0,0,en,[],[],"['xmailroger2024', 'brianlilley', 'PierrePoilievre', 'JustinTrudeau']",1576386902101757952,No Description,RobM91837331,28,0
Quality,1782028317711086026,Sun Apr 21 12:47:14 +0000 2024,https://twitter.com/DharmuDukiya/status/1782028317711086026,"जीमन का सीजन है ।।।
जब भी मौका मिले ,,,हो गए ढाई ढाई तैयार 
और चल दिए राजा की तरह ।।।।
Quality of king 
अवैध ओझा के फैन https://t.co/W1aFJiWz1G",[],0,0,0,0,hi,['https://pbs.twimg.com/media/GLsJTUobIAANw3G.jpg'],[],[],1694313320063619072,"😎पन्नाराम जी डुकिया को पोतो 😎
😘सबते पहला मां बापु😘
😎सीधा चहरा इतिहास गहरा 🤗
PROUD TO BE A JAAT",DharmuDukiya,361,0
Quality,1782028312925069670,Sun Apr 21 12:47:12 +0000 2024,https://twitter.com/EuniceBonyo/status/1782028312925069670,"@VaselineEA My son has always loved vaseline, been using vaseline since 2012, a great brand that only improves in quality...",[],0,0,0,0,en,[],[],['VaselineEA'],1073233348703805440,Geochemist/renewable energy/sustainable energy enthusiast/Business Process Outsourcing/mother/Christian/Energy champion.,EuniceBonyo,3675,2
Quality,1782028311322833194,Sun Apr 21 12:47:12 +0000 2024,https://twitter.com/audrey_1ts/status/1782028311322833194,"Struggling with homework, exams, or assignments? Our team of expert tutors can provide top-notch online help in subjects like Economics, Physics, Maths, Chemistry, Psychology, and more. Don't stress, trust us for quality assistance. #academichelp #highgrades #customerservice https://t.co/hzFDLyBNMS","['academichelp', 'highgrades', 'customerservice']",0,0,0,0,en,['https://pbs.twimg.com/media/GLsJTeuXsAA-kFV.jpg'],[],[],1628840666259247106,#essays #assignment #exams #onlineclasses #Fallsemester #English #Biology #Physics #Chemistry #Programming #Engineering #Finance #Research. DM +1 914 201 6004,audrey_1ts,175,2
Quality,1782028309318004793,Sun Apr 21 12:47:12 +0000 2024,https://twitter.com/JoshuaDelivers/status/1782028309318004793,@Sohni_panjab lo g😂,[],0,0,0,0,und,[],[],['Sohni_panjab'],1729022823417393152,"hello, i am joshua, i sell carpets",JoshuaDelivers,331,0
Quality,1782028292805054608,Sun Apr 21 12:47:08 +0000 2024,https://twitter.com/chiotchiot2/status/1782028292805054608,"Always my favorite Batman film 😻

Seal - Kiss From A Rose (Official Music Video) + Lyrics (HQ - High Quality) https://t.co/6ZAGkGUTgz via @YouTube",[],0,0,0,0,en,[],[],['YouTube'],1420791324811440138,"Wagner Wagner immer noch Wagner
manchmal auch Bach und Mozart",chiotchiot2,377,2
Quality,1782028289898393923,Sun Apr 21 12:47:07 +0000 2024,https://twitter.com/LekhakAnurag/status/1782028289898393923,@rishuraj_chd @MCChandigarh Sad. Water quality was the only thing that I liked in Chandigarh.,[],0,0,0,0,en,[],[],"['rishuraj_chd', 'MCChandigarh']",17490137,"शिव | हरि | काली |
Poet, Author.
Journalist @OpIndia_com
Shares #affiliate links with ₹₹ benefits.
Books: https://t.co/5yEZMbPekg
'Byline Hogger'",LekhakAnurag,5207,0
Quality,1782028289537687866,Sun Apr 21 12:47:07 +0000 2024,https://twitter.com/willow_peck/status/1782028289537687866,"@_ChiefGeek @Universalmports @g__j I doubt you’d  get many heat geeks installing units causing noise/vibr. issues.
Those who care about quality &amp; are happy to put their good name to an install give upper limits &amp; low quality units a wide berth.
Mandate it. Tighten noise limits &amp; put installer’s name on each unit.",[],0,0,0,0,en,[],[],"['_ChiefGeek', 'Universalmports', 'g__j']",1367997091,No Description,willow_peck,183,2
